White,Black,Score
6834,6324,1
6835,7453,0.5
6839,6866,0.5
6843,4904,0.5
6844,4546,0.5
6844,4720,0.5
6846,8572,1
6852,2734,0
6852,8480,1
6854,3076,0
6854,4203,1
6866,6288,0.5
6883,3297,0
6883,3523,0.5
6888,7051,0
6933,3892,0.5
6933,6749,1
6937,2362,1
6937,7719,1
6942,91,0.5
6946,1860,0.5
6946,4037,1
6946,4862,1
6946,5082,1
6951,956,1
6951,2999,1
6951,7482,0.5
6961,6895,0.5
6978,3018,0.5
6978,5204,0.5
6992,3126,0.5
7000,4997,0.5
7001,2185,0.5
7001,6793,0
7004,8509,0.5
7034,5578,0
7043,519,0.5
7046,552,0.5
7046,7426,0.5
7065,7054,1
7067,1615,0.5
7067,7138,1
7069,1388,1
7069,5237,1
7069,7482,0
7085,7879,0.5
7085,8619,0.5
7094,4,0
7094,8465,0
7095,3708,1
7110,4536,0.5
7115,2731,0.5
7118,1961,0.5
7118,7746,0.5
7121,4448,0
7125,5868,1
7125,7262,0.5
7125,7537,0.5
7138,886,0
7138,2481,0.5
7138,2579,0
7141,307,1
7141,7375,0
7155,1087,1
7159,6356,1
7159,8396,1
7161,2091,0
7161,5552,0
7168,1591,0.5
7168,1678,0.5
7189,1099,1
7189,4176,1
7189,4532,1
7189,5128,0.5
7189,5866,0
7193,6795,1
7198,2437,1
7199,7,0.5
7199,3728,0.5
7225,5791,0.5
7230,1762,1
7230,3254,1
7230,8052,1
7235,2556,1
7242,2707,1
7242,4125,0
7242,5002,0.5
7242,5718,1
7252,1986,1
7252,7274,1
7255,675,0
7262,5868,1
7262,7537,0.5
7262,7659,1
7278,2117,0
7281,2318,1
7281,4837,1
7281,8451,0
7282,1644,0.5
7285,3244,0.5
7285,3948,0
7286,6089,0
7286,7684,1
7301,2250,0
7301,6443,0.5
7302,2525,1
7308,80,0
7308,737,1
7312,545,0.5
7312,1469,1
7316,3083,1
7321,4997,0
7321,7168,0.5
7330,6265,0.5
7344,5450,0
7345,2091,0
7348,3478,0.5
7349,7776,0
7364,690,0.5
7364,3909,0.5
7375,658,0.5
7376,3498,0.5
7387,4816,1
7395,1613,0
7402,7426,0
7412,4699,0.5
7412,6061,1
7412,6237,1
7412,7943,1
7414,385,0.5
7418,3333,0.5
7421,4573,0.5
7421,8499,1
7425,537,0.5
7426,462,0
7426,1392,1
7426,3210,0
7426,6569,0.5
7427,1632,0.5
7427,3708,0.5
7458,6779,0.5
7464,766,0
7464,1663,1
7464,2266,0.5
7464,3567,0.5
7464,4289,0.5
7466,7161,1
7477,196,1
7477,1132,1
7477,2084,0
7477,6961,0.5
7477,7854,0.5
7482,700,1
7482,1388,1
7482,3877,1
7482,6099,0.5
7486,793,0.5
7486,7751,0
7490,1749,0.5
7490,3297,0.5
7490,5216,0.5
7510,3480,1
7510,7760,0.5
7514,634,0.5
7514,6780,0.5
7526,976,1
7526,2136,1
7530,6844,0.5
7533,895,1
7533,1253,0
7533,1253,0.5
7533,4155,0.5
7533,4155,1
7533,7863,1
7537,3449,0
7537,5868,1
7537,6364,1
7537,7659,0.5
7538,1578,0.5
7538,1818,0.5
7538,2071,1
7538,7067,0.5
7551,103,0.5
7554,3320,0.5
7556,4630,1
7556,7466,1
7570,7001,0
7571,4743,1
7571,4933,1
7578,1098,0
7578,2186,1
7578,5311,0.5
7608,3207,1
7608,5016,0.5
7616,1594,0.5
7616,7715,0.5
7616,8277,0.5
7616,8287,0.5
7633,7526,0.5
7635,2492,1
7635,2639,0.5
7635,2861,1
7639,2085,0.5
7639,7351,0.5
7650,392,1
7650,408,1
7650,2442,0.5
7659,3449,0
7659,6364,1
7659,7125,0.5
7659,7927,0.5
7661,5875,1
7665,4056,0.5
7665,8167,0
7675,1054,0
7684,4203,0.5
7684,7984,1
7692,2934,1
7692,7426,0.5
7698,6,0
7698,2205,0
7698,5004,0
7709,943,0.5
7709,3132,0.5
7709,6096,0.5
7711,797,0
7712,1574,1
7712,3470,0.5
7715,3887,1
7715,8287,0.5
7716,1159,0.5
7716,6238,1
7719,349,0.5
7719,1126,0.5
7719,1126,0.5
7719,2362,0.5
7719,5216,0.5
7729,3609,1
7736,1182,0
7736,1626,0.5
7736,2561,0.5
7736,2672,0
7745,5116,0.5
7745,8016,0.5
7754,3744,0
7760,346,0
7761,1288,1
7763,2073,0.5
7763,4035,0.5
7763,5311,0
7763,5580,0.5
7763,7984,1
7776,1120,1
7776,6532,1
7777,7094,0.5
7777,7301,1
7782,8243,0.5
7799,308,0
7799,1081,0
7802,6833,1
7805,6460,1
7805,6701,0
7808,780,1
7819,5616,1
7820,123,1
7833,4599,1
7834,6129,0
7863,4155,0
7866,6286,0
7870,1756,1
7870,5854,1
7870,6693,1
7872,1209,1
7872,3164,0.5
7873,7453,0
7879,2836,0.5
7880,4162,0
7880,5615,1
7885,8403,0
7887,2518,0
7891,1627,1
7899,1452,0.5
7899,5681,0.5
7900,2084,0.5
7914,6046,1
7919,1186,1
7919,2603,1
7919,6744,1
7919,6951,0
7919,8233,0.5
7921,5011,0
7921,7121,1
7927,7262,0.5
7939,4709,1
7939,5378,1
7939,8315,0.5
7943,6212,1
7957,1148,0
7958,1805,1
7961,481,0
7962,4018,1
7984,1340,0.5
7984,4685,0
7992,2878,0.5
8016,534,1
8016,4166,1
8016,4203,0
8018,3894,0.5
8018,6421,0.5
8018,6428,0
8035,2999,1
8035,6701,0.5
8035,6951,1
8044,2339,0.5
8052,1762,0.5
8052,3254,0
8052,6388,1
8077,1198,1
8077,3259,1
8084,1397,0.5
8084,3518,0.5
8093,4162,0
8102,6732,0.5
8107,1573,0.5
8107,6271,1
8109,3187,1
8112,2182,0
8112,7458,0.5
8137,3333,0
8146,4352,0
8152,1933,1
8152,3655,1
8167,4056,0.5
8177,1863,0
8177,2327,1
8177,3609,1
8185,2620,1
8190,4955,0
8190,5082,0.5
8192,3299,0.5
8192,3769,1
8192,7425,0.5
8210,1522,0.5
8210,3574,1
8226,5906,0.5
8233,956,0
8233,1186,1
8233,6951,0
8233,7482,0.5
8277,2986,0.5
8277,3344,0.5
8277,3887,0
8277,4194,0.5
8277,5342,0.5
8287,1594,1
8287,2986,0
8287,3344,0.5
8287,3887,0.5
8287,4194,0.5
8287,8277,0.5
8311,1621,1
8311,5190,0.5
8315,5378,0.5
8318,3965,0
8318,6586,0
8320,392,0.5
8324,2027,0.5
8324,5826,1
8337,193,0
8337,3689,1
8337,8120,1
8340,6862,0.5
8340,6938,0.5
8343,3902,1
8343,5973,0.5
8343,8388,0
8344,990,1
8344,5802,0
8353,8547,0.5
8361,520,0
8361,3728,0
8364,3438,0.5
8374,8544,0
8384,1805,0
8386,7754,1
8388,5973,0
8388,8343,1
8396,1690,0
8403,275,1
8403,1357,0.5
8403,2134,1
8403,6798,0.5
8433,529,0
8447,1635,1
8447,2841,0.5
8447,6543,0.5
8451,591,0
8451,2011,0.5
8465,4072,1
8477,634,1
8477,3991,1
8479,2350,1
8482,2027,0
8482,7199,0
8482,7943,0.5
8490,3593,0.5
8490,5055,1
8499,955,1
8499,6319,0.5
8499,7159,0
8501,1740,0.5
8506,2150,1
8524,215,1
8524,5542,0
8524,7376,0
8527,928,0
8527,5792,1
8527,8586,0
8529,3115,0
8540,3985,0.5
8540,6434,0.5
8544,2728,1
8544,6447,0.5
8547,7051,0.5
8572,6025,0.5
8572,8631,1
8577,2279,0
8577,5356,1
8577,6583,0.5
8586,5244,0
8589,307,1
8589,6304,1
8592,7986,0.5
8602,1969,1
8617,823,0.5
8617,1126,0
8617,2362,0
8617,7490,0
8618,4125,0
8618,5274,0.5
8619,2836,0.5
8619,5107,0.5
8619,7603,1
8619,7879,1
8631,4335,0
8631,6025,0
1,2007,1
1,3065,1
1,3837,0.5
1,5385,1
1,5833,1
1,5846,1
1,8585,1
4,813,1
4,3544,0.5
4,3818,0
4,3995,0.5
4,5671,0.5
4,6937,0.5
4,7751,0
19,1869,0
19,3431,0
19,8224,0.5
30,59,0.5
34,664,0
34,8111,0
34,8115,0
35,1253,0.5
35,4150,1
48,462,0.5
51,1148,0.5
58,2308,1
58,8385,1
59,4537,0.5
59,6369,0.5
59,7560,0.5
63,1904,1
68,1814,0
68,4157,0
71,4812,0
71,6263,1
75,727,0.5
75,1915,0
96,4004,0.5
96,4375,1
96,6880,1
98,1100,0.5
98,6228,1
98,7306,0.5
102,4097,1
102,5107,1
102,6853,1
102,6864,0.5
109,5891,0
114,207,0
114,6181,1
125,3254,0.5
125,7238,0
125,7450,0.5
134,3766,1
141,3536,0
145,1428,1
145,4543,1
145,6439,0.5
158,3344,0
158,3887,0.5
158,7616,0.5
166,687,0.5
167,4538,1
167,4564,0
167,8383,0
168,5608,0.5
169,7401,0.5
169,7686,0
171,1951,0.5
174,5623,1
180,5667,1
193,7676,0.5
193,8016,1
207,1996,1
207,3155,0.5
207,7538,0.5
213,256,0
213,6840,0
224,6232,1
235,6242,1
241,3100,0
241,5328,0
241,5392,0.5
242,6462,0.5
247,7603,0.5
247,8218,0.5
256,3521,0
256,4955,0.5
256,7230,0
280,5825,1
285,3750,1
285,4127,0.5
285,6532,0.5
287,4807,1
287,8355,0.5
289,5026,0.5
295,3837,0
295,5833,0.5
314,1613,0.5
314,4379,0
314,6810,1
315,6191,0
321,2042,0.5
332,2376,0
336,6839,1
341,1122,1
341,7075,0.5
341,7977,0
349,5061,0.5
370,2748,1
370,4602,0.5
392,125,1
392,256,0.5
392,2420,0.5
392,4082,0.5
397,1928,0
397,8467,0.5
398,1584,0.5
402,7228,0
402,7701,0
406,3432,0.5
406,7059,0.5
408,1023,1
413,876,1
413,6181,1
418,4515,1
418,6054,0
428,603,0.5
428,1932,0.5
428,5990,0.5
428,7351,0.5
428,8592,1
429,5785,0.5
429,6705,0.5
430,7669,0
440,788,0
452,102,0.5
452,1880,0
452,5463,0
452,6166,1
452,8486,0
464,6548,0
465,5917,0
473,4287,0
473,8477,0
477,3149,0
477,8048,0
486,114,0.5
486,833,0.5
486,1996,0
486,4488,0.5
486,7631,0
491,6079,0.5
492,3816,0
492,7984,0.5
501,1379,1
501,7935,1
517,4610,0
526,3580,0
531,7596,0
547,3174,0
553,4309,1
557,1121,0.5
557,7862,0.5
559,2510,0.5
572,4538,1
577,336,0.5
579,349,0.5
579,1020,0
579,8321,0
595,17,1
603,7005,1
603,7393,1
603,7625,0.5
614,5278,1
617,1874,0
617,3984,1
620,440,1
626,603,0.5
638,2427,0.5
638,5837,1
639,5627,1
641,6849,0
658,7189,1
658,7510,0.5
658,8589,0.5
661,1831,0
661,3422,0.5
664,1869,0
664,2806,1
664,4356,0
667,3408,1
667,4157,0.5
667,5663,1
670,127,1
670,2027,0.5
670,3947,0.5
670,8035,1
675,1397,0.5
675,2599,0
675,3678,0
675,5506,1
675,7702,1
695,5140,0
700,4287,0
700,7366,0
700,7815,1
719,413,0
719,8158,1
720,2578,1
720,7479,0
721,6340,0.5
722,2726,0.5
722,4564,0
722,6161,1
722,6632,1
727,1915,0
727,5883,0
727,6434,0
730,2131,0
733,413,1
733,1613,0.5
735,4850,0
735,8289,1
747,7723,0.5
749,5629,0.5
751,2044,0
751,6920,0.5
751,7510,0.5
751,7802,1
778,6242,0.5
788,2007,1
788,6738,0.5
788,7702,1
793,71,0.5
793,242,0.5
813,4813,1
825,990,1
828,4162,1
840,2351,0.5
858,2146,0
876,3475,1
885,658,0
885,2861,1
885,4346,0.5
885,7831,1
885,8567,1
886,8039,1
895,2935,1
900,1270,0
913,4084,0
914,4033,1
916,6084,0.5
934,1118,0.5
934,6745,0
934,6876,1
938,5441,0.5
938,6685,0
954,314,0.5
956,125,0.5
956,7528,1
956,8059,0.5
964,2190,0
968,1121,1
968,4341,0.5
968,4649,0.5
974,4524,0.5
974,6084,0
975,174,0.5
975,2231,1
975,8605,0.5
978,1342,0.5
982,719,1
982,4707,1
990,8243,1
1003,241,1
1003,4555,0.5
1004,825,0
1004,990,0.5
1016,5489,0
1019,3184,1
1020,6993,0
1020,8082,1
1023,3693,0
1037,413,0.5
1037,617,1
1037,7631,0.5
1059,793,0.5
1062,3209,0
1089,5914,0
1089,6530,0.5
1089,8233,0
1093,3536,0
1093,4379,0
1093,5083,0.5
1094,871,0.5
1095,2513,1
1095,5017,0.5
1095,8546,0.5
1100,1961,1
1100,3242,1
1102,3182,0.5
1102,4050,0.5
1118,5185,0.5
1118,7989,0.5
1121,4341,0
1121,4649,0.5
1146,7065,0
1148,2462,1
1148,8037,0.5
1158,8037,1
1159,2143,0
1169,314,0.5
1169,675,0
1169,2205,1
1169,3671,0.5
1169,7833,0.5
1187,720,1
1187,956,0
1187,3681,1
1187,4283,1
1187,6191,0.5
1190,4457,0
1221,5100,0.5
1221,6077,0.5
1230,7110,0
1235,1570,0.5
1235,5895,1
1239,1982,1
1263,5310,0.5
1265,6271,0.5
1270,719,0.5
1270,6283,0
1285,968,0.5
1285,1121,0.5
1285,3934,0.5
1285,4341,1
1288,3033,0.5
1288,3915,0
1288,5802,1
1289,5943,0.5
1294,6064,0.5
1301,2032,0.5
1302,720,0
1302,3892,1
1302,6812,0.5
1307,1540,0.5
1329,4685,0
1329,5980,1
1331,8052,1
1331,8267,0.5
1331,8321,1
1336,1620,1
1342,2241,0.5
1342,6000,0.5
1349,3102,1
1356,1749,0.5
1356,2543,1
1356,4773,0.5
1371,5293,0.5
1373,7963,1
1373,8295,0.5
1376,429,0
1376,2864,1
1376,3808,1
1383,8415,0
1390,2512,0
1391,7763,0
1392,6906,0
1392,7046,0
1394,722,0
1397,4801,1
1397,5396,1
1397,7528,1
1419,6339,0.5
1419,7461,0.5
1428,7901,0
1428,8511,1
1452,2878,0
1452,5396,0.5
1460,3560,0.5
1469,3837,0.5
1469,4161,0.5
1469,5472,0.5
1492,1972,1
1497,1712,1
1502,2549,0.5
1502,7749,0
1513,661,1
1513,3511,0
1513,4237,0.5
1517,8449,0
1530,663,1
1538,956,0
1538,5764,0.5
1543,1955,0.5
1545,6380,0.5
1565,6769,1
1569,1502,0
1569,5415,0
1569,7749,0
1570,413,1
1570,2271,0.5
1570,4664,0.5
1584,3041,0
1584,3050,0.5
1584,4607,0
1591,943,0.5
1591,8028,0
1613,1570,0
1613,3919,0.5
1613,5025,1
1613,7833,1
1614,1376,0
1614,5785,0
1615,19,1
1640,4723,0
1646,1887,0
1657,1373,1
1657,8295,0.5
1663,3209,0
1665,3915,0
1673,34,1
1673,8289,1
1673,8326,0.5
1675,1244,0
1675,6256,0
1694,4457,0
1694,4562,0
1695,1205,1
1705,4104,0.5
1712,1,1
1712,6049,0
1732,1788,1
1732,4562,0.5
1732,5774,1
1732,6832,1
1735,5333,0
1748,2599,0.5
1748,4955,0.5
1749,1356,0.5
1749,4773,0.5
1755,398,0
1755,1982,1
1755,4808,1
1763,8594,1
1772,6693,1
1772,8355,0.5
1773,700,0.5
1773,4287,1
1781,3216,0.5
1788,370,0
1788,3930,1
1799,287,1
1799,1591,0.5
1799,1657,0
1799,4700,0.5
1809,495,0
1809,2389,1
1814,1828,0.5
1814,5148,0
1814,5148,0.5
1821,2657,0
1821,8602,1
1823,975,0
1825,3837,0
1825,6232,1
1828,2147,1
1828,8195,0
1831,336,0.5
1831,720,0
1831,982,0.5
1831,4532,0
1831,7652,1
1831,7847,1
1835,2205,1
1835,5475,1
1840,75,1
1840,727,1
1840,6434,0.5
1844,788,0.5
1844,3065,0
1844,5912,0.5
1844,8525,0.5
1848,5699,1
1848,8611,0.5
1852,4881,1
1853,2123,1
1853,2353,0.5
1855,4064,0.5
1855,4342,0.5
1861,3916,0.5
1861,7847,1
1866,3184,0
1866,3317,0.5
1869,1831,1
1874,3455,1
1874,4920,1
1874,7833,0.5
1874,8291,0.5
1874,8490,1
1880,5107,1
1880,6096,0.5
1880,7312,0
1880,8486,0.5
1884,3254,1
1884,7314,1
1884,7638,0.5
1905,3400,0.5
1906,4550,0
1906,6975,0
1913,1951,0.5
1913,6778,0.5
1913,7901,1
1915,7884,1
1921,5392,0.5
1921,6687,0.5
1925,7625,1
1926,7661,0
1932,4222,0.5
1932,6473,0.5
1949,3209,0
1949,5999,1
1951,6194,1
1951,6271,0.5
1954,5408,1
1955,59,0.5
1955,109,0.5
1955,7368,0.5
1961,98,0
1961,3242,0
1961,4419,0.5
1961,6038,1
1964,377,0.5
1967,6191,0
1982,751,0.5
1982,1584,0.5
1982,7510,0
1996,418,1
2005,6802,0.5
2006,626,1
2006,6548,0.5
2007,3521,0
2015,2095,1
2015,3835,1
2015,6860,1
2023,6289,0
2027,141,1
2027,2452,1
2027,6277,0.5
2038,2427,0.5
2038,2640,0
2042,4725,1
2044,3041,1
2044,4607,0.5
2044,6679,0.5
2044,8589,1
2045,661,1
2045,1855,0.5
2045,7702,0.5
2045,8264,0.5
2084,4671,0.5
2084,5435,0
2084,7678,0
2088,2348,0
2088,5360,1
2089,3787,1
2089,4934,1
2095,1349,1
2095,3411,1
2097,285,0.5
2097,1500,1
2097,2155,0.5
2097,2675,1
2099,1615,1
2099,5942,0.5
2106,1158,0
2112,6951,1
2117,7143,1
2117,8555,1
2123,2353,0.5
2123,7836,0.5
2132,4282,1
2132,4423,1
2132,8041,1
2144,392,0.5
2144,6589,1
2144,7528,0.5
2146,735,1
2146,3361,0
2146,5608,0.5
2155,3750,1
2155,4127,1
2155,6532,1
2159,5471,0.5
2168,3120,0.5
2175,2748,0.5
2175,7065,0.5
2190,8156,0.5
2195,8476,0.5
2198,3946,0
2198,5715,0.5
2221,3882,0
2221,6858,0.5
2226,6749,0.5
2226,6769,1
2231,2027,0.5
2231,5033,0.5
2238,4628,0.5
2241,978,0.5
2249,6018,0
2250,1333,1
2250,6018,0
2252,1059,0
2257,8465,0.5
2267,6497,0.5
2270,1837,0
2273,5405,1
2273,6742,1
2306,3655,0
2308,5825,1
2311,7065,1
2311,8214,0
2313,285,0.5
2313,1500,0.5
2313,2675,0.5
2319,5101,0.5
2329,5090,0
2332,3614,0.5
2332,4161,0.5
2334,1469,0
2334,6138,0
2348,5106,1
2351,3316,0
2351,5209,1
2351,5905,0
2353,928,0
2357,3565,0
2357,7234,0
2358,5056,0.5
2358,8258,1
2364,7761,0
2376,7862,0.5
2389,495,0.5
2396,3282,0.5
2409,2956,0.5
2409,3050,1
2409,8589,1
2420,1884,0
2420,4283,0.5
2427,5837,1
2452,2975,1
2452,5506,1
2452,5912,0.5
2510,316,0.5
2512,5443,1
2512,6691,0
2513,1095,0.5
2513,8546,0.5
2517,7701,1
2520,2710,0.5
2533,938,0.5
2533,1187,0.5
2533,1371,1
2533,4342,1
2533,7528,0.5
2542,1161,1
2543,1356,0
2543,4773,0
2549,1569,0.5
2549,7749,0
2552,1700,0.5
2555,256,0
2555,1565,1
2555,6589,0.5
2559,4915,1
2560,4877,0.5
2560,5482,0.5
2560,7053,1
2565,5947,1
2568,4694,0
2573,2246,0.5
2573,3916,1
2573,7473,0
2574,6165,1
2574,6840,0.5
2574,8330,1
2578,3521,1
2578,3984,1
2583,4183,0
2583,4896,0
2583,7651,0
2599,4753,0.5
2599,4920,0
2599,7238,1
2599,7628,0.5
2599,8246,0.5
2605,916,1
2605,5475,0
2607,7665,1
2627,1683,1
2640,638,0.5
2640,5837,1
2657,4175,1
2657,4664,0
2657,6880,0
2657,7446,0.5
2667,7314,0.5
2667,7955,0
2669,3599,1
2669,4150,1
2669,8167,0.5
2673,914,0
2673,4033,0.5
2675,3750,0
2675,4127,1
2675,6532,0.5
2683,1,1
2683,3707,1
2683,5441,0
2689,1979,0.5
2692,3155,0.5
2692,7805,0
2696,5847,1
2709,3971,0
2721,3938,0.5
2723,2583,1
2723,4896,0.5
2731,2560,0.5
2731,4850,0
2731,7106,0.5
2731,7139,0.5
2752,2393,0
2762,5356,0.5
2765,4649,0
2765,7393,1
2766,7367,1
2771,63,1
2782,4920,0.5
2787,4179,0.5
2806,2146,0.5
2807,2089,1
2809,5140,0.5
2823,3882,0.5
2830,2308,0.5
2830,3662,0
2830,4175,1
2830,7446,1
2845,4224,0.5
2854,3941,0.5
2861,4346,0.5
2861,8120,1
2863,1570,0.5
2863,2773,0.5
2863,4479,0.5
2863,5083,0
2864,1614,0
2864,6705,0.5
2867,56,1
2895,3115,1
2895,3886,1
2897,5026,1
2897,5914,0
2897,8173,1
2903,700,1
2903,1773,0.5
2903,5456,0
2903,7366,0.5
2908,219,0.5
2908,337,1
2908,3919,1
2908,7390,0.5
2925,19,1
2925,5470,0
2925,5895,1
2936,23,0.5
2936,1695,0.5
2947,614,0
2947,6017,1
2956,7510,0.5
2956,7831,1
2975,1497,0.5
2979,2124,1
2979,7467,0
2982,4862,0
2988,5847,0.5
2995,1169,0.5
2997,3275,1
2997,5441,1
3003,8171,0.5
3016,1635,0
3027,8173,1
3041,751,0.5
3041,1239,1
3045,3575,0
3045,4005,1
3045,5801,0
3049,2190,0
3050,398,0.5
3050,1755,0.5
3050,6679,1
3054,2427,0.5
3054,2640,0
3064,5168,0
3065,3264,0.5
3065,3475,0
3065,4801,1
3065,5143,1
3079,5646,0
3084,885,0.5
3084,6910,1
3084,7802,0.5
3086,6283,0.5
3086,7847,0.5
3100,1003,0.5
3100,6687,0.5
3102,3251,1
3110,5833,0.5
3110,6232,1
3119,751,0.5
3128,8037,1
3130,7467,0
3141,7678,0
3149,3650,0.5
3149,6967,1
3155,1371,1
3155,2657,0
3155,4064,0
3160,5081,1
3174,6837,1
3181,1781,0.5
3184,5598,0
3193,1331,0
3193,4862,0.5
3193,7367,1
3193,8511,1
3200,289,0.5
3209,341,0
3209,1122,1
3209,3481,1
3209,6866,0
3209,7977,0
3220,1763,0.5
3220,8594,1
3225,6445,1
3225,7879,0.5
3225,8152,0.5
3227,3408,1
3227,4382,0.5
3242,4419,1
3242,6038,0
3254,572,0.5
3254,956,0.5
3258,5221,0
3266,408,0
3272,1169,0.5
3272,2773,0
3272,3155,1
3275,7914,0.5
3278,1235,0.5
3282,4282,0.5
3283,3322,0
3298,7995,0.5
3316,954,0.5
3316,1093,1
3316,1235,0.5
3316,5293,0.5
3317,7963,0.5
3317,8523,0
3324,6123,0.5
3325,1203,0.5
3325,3102,0.5
3330,224,1
3330,1244,1
3330,2332,1
3344,158,0.5
3344,3887,0.5
3344,7616,0.5
3344,7715,0.5
3347,1,0.5
3347,4822,1
3349,7862,0
3352,2823,1
3352,4073,0
3361,4082,1
3361,5506,0.5
3361,6691,0.5
3374,277,1
3374,5373,0
3378,68,0.5
3378,667,1
3381,2027,0
3386,397,0.5
3386,2131,1
3391,2143,1
3394,2752,0
3404,374,0.5
3404,2270,0.5
3404,4948,0.5
3404,7087,1
3408,4157,0.5
3411,4287,1
3422,3662,0.5
3422,4538,0.5
3426,934,0
3426,5169,1
3426,7669,0
3431,2925,0
3431,4064,0.5
3432,4014,1
3432,7059,0.5
3433,1270,0
3433,3916,1
3433,6557,1
3435,7653,1
3435,8477,1
3438,2089,0.5
3438,8364,0.5
3439,1748,0.5
3439,2144,1
3439,3443,0.5
3443,392,1
3443,4283,1
3443,5764,1
3455,1673,0.5
3455,8291,0
3455,8490,0
3463,670,0
3463,5385,1
3467,1972,0
3475,5578,1
3475,5646,0
3475,5799,1
3475,6973,0
3478,7587,0
3481,577,0
3487,5079,0
3494,5995,0
3494,6937,0.5
3496,80,0.5
3511,58,0.5
3511,7875,1
3521,1397,0.5
3521,5441,1
3521,6840,0.5
3521,7112,1
3521,7819,0.5
3521,8115,1
3530,4240,0
3530,7653,0.5
3530,8099,0
3536,2565,0
3536,3361,0
3536,5036,0.5
3544,4628,0
3544,5477,1
3565,4133,0.5
3565,5475,0.5
3565,8152,0.5
3566,3785,0.5
3567,4195,0.5
3567,7464,0.5
3570,6909,0.5
3577,8122,0.5
3580,1258,0
3580,3807,1
3588,6196,1
3596,1226,0.5
3596,4158,0.5
3596,4740,1
3596,7686,0.5
3614,1,0
3614,5886,0.5
3619,160,1
3619,3659,0.5
3638,675,0
3638,8111,0.5
3650,4873,0.5
3650,8167,0.5
3653,1349,0.5
3653,3325,1
3657,5426,0.5
3659,4375,0.5
3659,8052,0
3662,486,0.5
3662,572,0.5
3662,1270,1
3662,4544,0
3662,4985,0
3671,2863,0.5
3671,3536,0
3671,6951,0
3675,30,1
3676,722,0
3676,8385,0.5
3678,2667,1
3678,6049,0.5
3681,5135,1
3681,5516,1
3681,7112,1
3690,447,0
3690,2084,0
3694,670,0
3694,2997,0
3699,2731,1
3699,4877,0.5
3699,5482,0
3699,7053,1
3705,557,1
3705,603,1
3705,4732,0.5
3705,5278,0.5
3705,5893,0.5
3705,6745,0.5
3705,7737,0.5
3707,7391,0.5
3708,557,0
3708,2319,0
3715,813,0.5
3715,3151,1
3715,7986,0.5
3715,8592,1
3722,277,0
3726,1392,1
3726,7046,1
3733,2097,1
3733,2313,0
3744,2364,0.5
3744,3130,1
3750,5804,1
3750,7006,0
3766,5316,0.5
3785,4222,1
3787,2027,0.5
3787,8364,0.5
3797,4701,1
3808,5785,0.5
3816,492,0.5
3816,7984,1
3818,5373,0.5
3818,6060,1
3818,6091,0.5
3822,295,0
3822,5357,0.5
3835,3530,0.5
3835,4240,0.5
3853,1305,0.5
3871,4644,0.5
3876,1565,0
3887,158,0
3887,3344,1
3887,7715,0.5
3895,4158,1
3895,4726,1
3915,1288,0.5
3915,2673,1
3915,7467,0.5
3919,876,0.5
3919,4686,0
3919,6854,0
3919,8158,0.5
3920,4920,0.5
3923,6220,0.5
3923,8477,0.5
3934,2311,0
3934,4649,0
3934,6587,0.5
3938,5799,0.5
3941,6822,1
3946,7832,0.5
3950,1392,1
3950,6906,0.5
3950,7426,0.5
3950,8398,1
3959,7862,0.5
3968,828,0.5
3968,8167,1
3971,4019,0.5
3973,7794,1
3984,4985,0
3994,3577,1
3994,6662,0.5
3995,5373,0
4014,3432,1
4014,7059,0.5
4033,2257,1
4033,3915,0.5
4033,4812,0.5
4047,4236,0.5
4047,5489,1
4047,5602,1
4064,1673,0
4064,7391,0.5
4064,8611,1
4073,96,1
4073,5461,0.5
4080,6660,0
4082,3521,1
4082,7230,0.5
4082,7238,0.5
4082,7652,0.5
4082,7955,0.5
4084,430,1
4097,3062,0
4108,2005,0.5
4108,4537,0.5
4117,201,0.5
4127,3733,0.5
4127,5804,0
4127,7006,0
4133,6191,0.5
4133,7234,0.5
4157,2147,1
4157,3227,0
4157,5148,0.5
4157,7391,0
4158,3400,0.5
4161,6232,1
4161,6256,1
4161,7816,0
4162,2935,1
4167,4158,0
4175,5431,0
4175,6699,0
4179,2,0.5
4183,2723,0.5
4183,7651,0.5
4195,858,0
4201,614,0
4201,2376,0.5
4219,5575,0.5
4220,5821,0
4220,5990,1
4220,7065,0
4222,5310,0.5
4224,2988,0.5
4236,5959,0.5
4237,5510,0
4237,6632,0.5
4240,1349,1
4240,5561,0.5
4240,8099,1
4254,4163,1
4256,114,0.5
4256,5943,0
4279,1840,0.5
4279,7884,1
4283,1538,0.5
4283,2144,1
4283,8059,0.5
4287,2015,0.5
4287,2903,0.5
4287,7366,1
4307,1781,1
4307,5686,0.5
4309,617,0.5
4314,5079,0
4318,501,0.5
4318,7746,0.5
4318,7805,0
4320,3436,1
4321,2192,0.5
4335,4909,1
4341,4649,0.5
4342,1673,1
4342,1835,0.5
4342,8080,0.5
4346,8120,1
4346,8567,1
4350,486,0.5
4356,670,0.5
4356,2925,0.5
4358,8328,0
4374,1531,0.5
4375,2878,0.5
4375,8375,0
4376,4801,1
4376,8490,0.5
4379,1762,0.5
4379,2730,0
4382,667,0.5
4382,7391,0
4394,8206,0
4406,1490,0.5
4406,6617,0.5
4406,7794,0.5
4417,8476,0.5
4419,98,0.5
4419,1100,0.5
4423,6505,0.5
4430,3258,0.5
4430,5101,0.5
4434,8075,0.5
